,ISO3,IDPs from Event,Economics,Governance,Social,Capacity,Ecosystem,Exposure,Food,Habitat,Health,Infrastructure,Sensitivity,Area,Began,Severity,Duration,Magnitude,Population,Population Density (People per Sq. Km.),"Net international migrants, both sexes",Scaled_IDP,Storms,DamBreak,Rain,Melting,TidesTsunami
16,AFG,13207,0.224048915742596,0.166566874074683,0.355649134143506,0.70915898769492,0.509142750443785,0.480512047744651,0.595323049388078,0.533710394331387,0.818924110514691,,0.455798545191375,133359.74,2019-05-22,1.5,4.0,13.592565037040751,"35,739,709",54.8,"-12,599",13207,0.0,0.0,1.0,0.0,0.0
17,AFG,73,0.224048915742596,0.166566874074683,0.355649134143506,0.70915898769492,0.509142750443785,0.480512047744651,0.595323049388078,0.533710394331387,0.818924110514691,,0.455798545191375,133359.74,2019-05-22,1.5,4.0,13.592565037040751,"35,739,709",54.8,"-12,599",73,0.0,0.0,1.0,0.0,0.0
18,AFG,10371,0.213706063212919,0.141879808277421,0.356714338713932,0.709035448892223,0.50908752544317,0.480512047744651,0.596155654340339,0.532165549011233,0.792161806673079,,0.441319406685883,220551.72,2020-03-21,1.5,13.0,15.274301969757483,"36,594,776",56.1,"-3,500",10371,0.0,0.0,1.0,0.0,0.0
19,AFG,15,0.213706063212919,0.141879808277421,0.356714338713932,0.709035448892223,0.50908752544317,0.480512047744651,0.596155654340339,0.532165549011233,0.792161806673079,,0.441319406685883,220551.72,2020-03-21,1.5,13.0,15.274301969757483,"36,594,776",56.1,"-3,500",15,0.0,0.0,1.0,0.0,0.0
20,AFG,1006,0.213706063212919,0.141879808277421,0.356714338713932,0.709035448892223,0.50908752544317,0.480512047744651,0.596155654340339,0.532165549011233,0.792161806673079,,0.441319406685883,130814.57,2020-08-25,2.0,2.0,13.16783046435887,"36,594,776",56.1,"-3,500",1006,0.0,0.0,1.0,0.0,0.0
21,AFG,7,0.213706063212919,0.141879808277421,0.356714338713932,0.709035448892223,0.50908752544317,0.480512047744651,0.596155654340339,0.532165549011233,0.792161806673079,,0.441319406685883,130814.57,2020-08-25,2.0,2.0,13.16783046435887,"36,594,776",56.1,"-3,500",7,0.0,0.0,1.0,0.0,0.0
22,AFG,13638,0.213706063212919,0.141879808277421,0.356714338713932,0.709035448892223,0.50908752544317,0.480512047744651,0.596155654340339,0.532165549011233,0.792161806673079,,0.441319406685883,130814.57,2020-08-25,2.0,2.0,13.16783046435887,"36,594,776",56.1,"-3,500",13638,0.0,0.0,1.0,0.0,0.0
23,AFG,16048,0.213706063212919,0.169529202568661,0.356091170218533,0.709035448892223,0.509674466288995,0.480512047744651,0.595638351642821,0.531018871397337,0.815174241927379,,0.452120706549097,259774.14,2021-05-02,1.5,3.0,13.971645236934428,"37,466,414",57.4,"-3,581",16048,0.0,0.0,1.0,0.0,0.0
24,AFG,2279,0.213706063212919,0.169529202568661,0.356091170218533,0.709035448892223,0.509674466288995,0.480512047744651,0.595638351642821,0.531018871397337,0.815174241927379,,0.452120706549097,259774.14,2021-05-02,1.5,3.0,13.971645236934428,"37,466,414",57.4,"-3,581",2279,0.0,0.0,1.0,0.0,0.0
25,AFG,170,0.213706063212919,0.169529202568661,0.356091170218533,0.709035448892223,0.509674466288995,0.480512047744651,0.595638351642821,0.531018871397337,0.815174241927379,,0.452120706549097,11286.4,2021-07-28,2.0,1.0,10.024500920601678,"37,466,414",57.4,"-3,581",170,0.0,0.0,1.0,0.0,0.0
26,AFG,343,0.213706063212919,0.169529202568661,0.356091170218533,0.709035448892223,0.509674466288995,0.480512047744651,0.595638351642821,0.531018871397337,0.815174241927379,,0.452120706549097,11286.4,2021-07-28,2.0,1.0,10.024500920601678,"37,466,414",57.4,"-3,581",343,0.0,0.0,1.0,0.0,0.0
27,AFG,163,0.213706063212919,0.169529202568661,0.356091170218533,0.709035448892223,0.509674466288995,0.480512047744651,0.595638351642821,0.531018871397337,0.815174241927379,,0.452120706549097,11286.4,2021-07-28,2.0,1.0,10.024500920601678,"37,466,414",57.4,"-3,581",163,0.0,0.0,1.0,0.0,0.0
28,AFG,30,0.213706063212919,0.169529202568661,0.356091170218533,0.709035448892223,0.509674466288995,0.480512047744651,0.595638351642821,0.531018871397337,0.815174241927379,,0.452120706549097,11286.4,2021-07-28,2.0,1.0,10.024500920601678,"37,466,414",57.4,"-3,581",30,0.0,0.0,1.0,0.0,0.0
29,AFG,289,0.213706063212919,0.169529202568661,0.356091170218533,0.709035448892223,0.509674466288995,0.480512047744651,0.595638351642821,0.531018871397337,0.815174241927379,,0.452120706549097,11286.4,2021-07-28,2.0,1.0,10.024500920601678,"37,466,414",57.4,"-3,581",289,0.0,0.0,1.0,0.0,0.0
30,AFG,1280,0.213706063212919,0.169529202568661,0.356091170218533,0.709035448892223,0.509674466288995,0.480512047744651,0.595638351642821,0.531018871397337,0.815174241927379,,0.452120706549097,11286.4,2021-07-28,2.0,1.0,10.024500920601678,"37,466,414",57.4,"-3,581",1280,0.0,0.0,1.0,0.0,0.0
31,AGO,3920,0.139843631286995,0.30811211418224,0.189990242704277,0.734707372854231,0.546139611613809,0.543063453849043,0.571512780866049,0.680375543420274,0.583568168451215,0.29871878598905,0.273778145427693,12133.31,2015-03-09,1.5,14.0,12.448232279601372,"27,292,819",21.9,"14,473",2125,0.0,0.0,1.0,0.0,0.0
32,AGO,3920,0.139843631286995,0.30811211418224,0.189990242704277,0.734707372854231,0.546139611613809,0.543063453849043,0.571512780866049,0.680375543420274,0.583568168451215,0.29871878598905,0.273778145427693,10252.79,2015-03-09,1.5,14.0,12.279827580373558,"27,292,819",21.9,"14,473",1796,0.0,0.0,1.0,0.0,0.0
33,AGO,1192,0.139843631286995,0.30811211418224,0.189990242704277,0.734707372854231,0.546139611613809,0.543063453849043,0.571512780866049,0.680375543420274,0.583568168451215,0.29871878598905,0.273778145427693,12133.31,2015-03-09,1.5,14.0,12.448232279601372,"27,292,819",21.9,"14,473",647,0.0,0.0,1.0,0.0,0.0
34,AGO,1192,0.139843631286995,0.30811211418224,0.189990242704277,0.734707372854231,0.546139611613809,0.543063453849043,0.571512780866049,0.680375543420274,0.583568168451215,0.29871878598905,0.273778145427693,10252.79,2015-03-09,1.5,14.0,12.279827580373558,"27,292,819",21.9,"14,473",546,0.0,0.0,1.0,0.0,0.0
35,AGO,483,0.139843631286995,0.30811211418224,0.189990242704277,0.734707372854231,0.546139611613809,0.543063453849043,0.571512780866049,0.680375543420274,0.583568168451215,0.29871878598905,0.273778145427693,12133.31,2015-03-09,1.5,14.0,12.448232279601372,"27,292,819",21.9,"14,473",262,0.0,0.0,1.0,0.0,0.0
36,AGO,483,0.139843631286995,0.30811211418224,0.189990242704277,0.734707372854231,0.546139611613809,0.543063453849043,0.571512780866049,0.680375543420274,0.583568168451215,0.29871878598905,0.273778145427693,10252.79,2015-03-09,1.5,14.0,12.279827580373558,"27,292,819",21.9,"14,473",222,0.0,0.0,1.0,0.0,0.0
37,AGO,1250,0.235753328845702,0.302502356817146,0.192150374596265,0.736413407263971,0.544102764746767,0.543063453849043,0.581252062160163,0.687630290789978,0.59851926212208,0.297012481498327,0.285666797879739,24002.58,2017-03-21,1.0,18.0,12.976288361448537,"29,310,737",23.5,"6,563",1250,0.0,0.0,1.0,0.0,0.0
38,AGO,1392,0.235753328845702,0.302502356817146,0.192150374596265,0.736413407263971,0.544102764746767,0.543063453849043,0.581252062160163,0.687630290789978,0.59851926212208,0.297012481498327,0.285666797879739,24002.58,2017-03-21,1.0,18.0,12.976288361448537,"29,310,737",23.5,"6,563",1392,0.0,0.0,1.0,0.0,0.0
39,AGO,3430,0.235753328845702,0.302502356817146,0.192150374596265,0.736413407263971,0.544102764746767,0.543063453849043,0.581252062160163,0.687630290789978,0.59851926212208,0.297012481498327,0.285666797879739,24002.58,2017-03-21,1.0,18.0,12.976288361448537,"29,310,737",23.5,"6,563",3430,0.0,0.0,1.0,0.0,0.0
40,AGO,294,0.239751108597281,0.332524660783688,0.193087540214462,0.741166018939889,0.543633545527548,0.543063453849043,0.587409483748035,0.69433736735126,0.613367567238784,0.293178506140989,0.292385483103919,462991.06,2018-03-01,1.5,13.0,16.015877489596363,"30,356,114",24.3,"3,968",294,0.0,0.0,1.0,0.0,0.0
41,AGO,490,0.239751108597281,0.332524660783688,0.193087540214462,0.741166018939889,0.543633545527548,0.543063453849043,0.587409483748035,0.69433736735126,0.613367567238784,0.293178506140989,0.292385483103919,462991.06,2018-03-01,1.5,13.0,16.015877489596363,"30,356,114",24.3,"3,968",490,0.0,0.0,1.0,0.0,0.0
42,AGO,100,0.239751108597281,0.332524660783688,0.193087540214462,0.741166018939889,0.543633545527548,0.543063453849043,0.587409483748035,0.69433736735126,0.613367567238784,0.293178506140989,0.292385483103919,462991.06,2018-03-01,1.5,13.0,16.015877489596363,"30,356,114",24.3,"3,968",100,0.0,0.0,1.0,0.0,0.0
43,AGO,11334,0.248301915288158,0.338692596987389,0.201402341186564,0.74002618560842,0.543210438280513,0.543063453849043,0.591226310424886,0.695814954680452,0.618826783002145,0.290483120623097,0.297095809718157,78864.62,2020-01-03,1.0,2.0,11.968635171109423,"32,521,837",26.1,"-6,760",11334,0.0,0.0,1.0,0.0,0.0
44,AGO,1225,0.248301915288158,0.338692596987389,0.201402341186564,0.74002618560842,0.543210438280513,0.543063453849043,0.591226310424886,0.695814954680452,0.618826783002145,0.290483120623097,0.297095809718157,78864.62,2020-01-03,1.0,2.0,11.968635171109423,"32,521,837",26.1,"-6,760",1225,0.0,0.0,1.0,0.0,0.0
45,AGO,200,0.248301915288158,0.338692596987389,0.201402341186564,0.74002618560842,0.543210438280513,0.543063453849043,0.591226310424886,0.695814954680452,0.618826783002145,0.290483120623097,0.297095809718157,78864.62,2020-01-03,1.0,2.0,11.968635171109423,"32,521,837",26.1,"-6,760",200,0.0,0.0,1.0,0.0,0.0
46,AGO,1323,0.248301915288158,0.338692596987389,0.201402341186564,0.74002618560842,0.543210438280513,0.543063453849043,0.591226310424886,0.695814954680452,0.618826783002145,0.290483120623097,0.297095809718157,157818.46,2020-03-08,1.5,9.0,14.571890349519704,"32,521,837",26.1,"-6,760",1323,0.0,0.0,1.0,0.0,0.0
47,AGO,235,0.248301915288158,0.338692596987389,0.201402341186564,0.74002618560842,0.543210438280513,0.543063453849043,0.591226310424886,0.695814954680452,0.618826783002145,0.290483120623097,0.297095809718157,157818.46,2020-03-08,1.5,9.0,14.571890349519704,"32,521,837",26.1,"-6,760",236,0.0,0.0,1.0,0.0,0.0
48,AGO,554,0.248301915288158,0.338692596987389,0.201402341186564,0.74002618560842,0.543210438280513,0.543063453849043,0.591226310424886,0.695814954680452,0.618826783002145,0.290483120623097,0.297095809718157,77631.98,2020-04-18,1.5,6.0,13.456959312014186,"32,521,837",26.1,"-6,760",554,0.0,0.0,1.0,0.0,0.0
49,AGO,89,0.248301915288158,0.338692596987389,0.201402341186564,0.74002618560842,0.543210438280513,0.543063453849043,0.591226310424886,0.695814954680452,0.618826783002145,0.290483120623097,0.297095809718157,77631.98,2020-04-18,1.5,6.0,13.456959312014186,"32,521,837",26.1,"-6,760",89,0.0,0.0,1.0,0.0,0.0
50,AGO,2770,0.248301915288158,0.354339920828303,0.201711558883162,0.74002618560842,0.542930451984004,0.543063453849043,0.578136989952919,0.696439027988645,0.618826783002145,0.290483120623097,0.290723192988016,33405.41,2021-03-16,1.5,3.0,11.920550538672266,"33,642,646",27.0,"-6,760",2770,0.0,0.0,1.0,0.0,0.0
51,AGO,11486,0.248301915288158,0.354339920828303,0.201711558883162,0.74002618560842,0.542930451984004,0.543063453849043,0.578136989952919,0.696439027988645,0.618826783002145,0.290483120623097,0.290723192988016,33667.66,2021-04-19,1.5,11.0,13.227653392577054,"33,642,646",27.0,"-6,760",11486,0.0,0.0,1.0,0.0,0.0
52,ALB,184,0.338534210352436,0.450077872856346,0.381870662889581,0.544604817706172,0.427540337361115,0.408243135147946,0.46822298740776,0.507617933209339,0.371828429294484,0.411604833595187,0.271949108991011,3304.87,2013-03-15,1.0,28.0,11.435356927345468,"3,017,282",110.1,"-10,000",184,0.0,0.0,1.0,0.0,0.0
53,ALB,3508,0.376041157882873,0.484250474591179,0.38379669988652,0.523969157995791,0.417010288145794,0.408243135147946,0.42010410083957,0.522851014236236,0.368063059453209,0.441507828309145,0.277657735059811,10463.39,2017-11-30,1.5,4.0,11.047397246118775,"3,055,278",111.5,"-10,000",3508,0.0,0.0,1.0,0.0,0.0
54,ALB,25,0.385142584701571,0.481746721852744,0.383374928411018,0.521588608650736,0.416775678536184,0.408243135147946,0.419294067497941,0.518302640351069,0.362290529905184,0.406005442003457,0.258983031595641,10316.95,2018-03-07,1.0,7.0,11.187453601773877,"3,064,357",111.8,"-10,000",25,0.0,0.0,1.0,1.0,0.0
55,ARG,635,0.334744648296252,0.404239135595624,0.305888691148715,0.45600646483081,0.438636593619715,0.470457592651683,0.369287515425219,0.573753183687796,0.425797012148676,0.16906524484927,0.240980313476017,88120.94,2008-01-28,1.0,74.0,15.690530561335457,"40,531,409",14.8,"-15,000",635,0.0,0.0,1.0,0.0,0.0
56,ARG,300,0.261285445360993,0.401839111082646,0.356917685825567,0.434894966246313,0.438659010118258,0.470457592651683,0.363208522996961,0.570562933786802,0.391397927653047,0.174781558850047,0.245270176664705,18135.4,2013-04-01,2.0,6.0,12.290527758058007,"42,635,451",15.6,"-4,678",300,0.0,0.0,1.0,0.0,0.0
57,ARG,3000,0.261285445360993,0.401839111082646,0.356917685825567,0.434894966246313,0.438659010118258,0.470457592651683,0.363208522996961,0.570562933786802,0.391397927653047,0.174781558850047,0.245270176664705,18135.4,2013-04-01,2.0,6.0,12.290527758058007,"42,635,451",15.6,"-4,678",3000,0.0,0.0,1.0,0.0,0.0
58,ARG,400,0.249560475580321,0.391452153073145,0.369854918269119,0.436229431188945,0.439298240050948,0.470457592651683,0.363889530140845,0.572421341092167,0.389389353818948,0.173696625726638,0.245409614947707,349365.45,2015-02-15,1.5,9.0,15.36656347343635,"43,474,406",15.9,"-4,463",400,0.0,0.0,1.0,0.0,0.0
59,ARG,11184,0.249560475580321,0.391452153073145,0.369854918269119,0.436229431188945,0.439298240050948,0.470457592651683,0.363889530140845,0.572421341092167,0.389389353818948,0.173696625726638,0.245409614947707,133852.96,2015-08-10,1.0,9.0,14.00172174034726,"43,474,406",15.9,"-4,463",11184,0.0,0.0,1.0,0.0,0.0
60,ARG,10677,0.269544747278317,0.463510399278513,0.386727665231599,0.441681092708067,0.438035526008728,0.470457592651683,0.366438135779709,0.571914007486295,0.399152512753623,0.17050312914909,0.244716842123361,199290.0,2016-03-05,1.0,20.0,15.198248602881387,"43,886,223",16.0,"-4,356",10677,0.0,0.0,1.0,0.0,0.0
61,ARG,394,0.269544747278317,0.463510399278513,0.386727665231599,0.441681092708067,0.438035526008728,0.470457592651683,0.366438135779709,0.571914007486295,0.399152512753623,0.17050312914909,0.244716842123361,281856.22,2016-10-10,1.5,31.0,16.388604674335667,"43,886,223",16.0,"-4,356",394,0.0,0.0,1.0,0.0,0.0
62,ARG,549,0.269544747278317,0.463510399278513,0.386727665231599,0.441681092708067,0.438035526008728,0.470457592651683,0.366438135779709,0.571914007486295,0.399152512753623,0.17050312914909,0.244716842123361,445992.61,2016-12-26,1.5,10.0,15.716107862460408,"43,886,223",16.0,"-4,356",549,0.0,0.0,1.0,0.0,0.0
63,ARG,50,0.273496256430919,0.479432403369732,0.387717343918113,0.445088010380613,0.437941682164884,0.470457592651683,0.375132731269911,0.575440998944006,0.399085298513944,0.164249321664227,0.245702654359691,30965.78,2018-04-03,1.5,3.0,11.84471539956152,"44,693,790",16.3,"-4,142",50,0.0,0.0,1.0,0.0,0.0
64,ARG,22,0.273496256430919,0.479432403369732,0.387717343918113,0.445088010380613,0.437941682164884,0.470457592651683,0.375132731269911,0.575440998944006,0.399085298513944,0.164249321664227,0.245702654359691,30965.78,2018-04-03,1.5,3.0,11.84471539956152,"44,693,790",16.3,"-4,142",22,0.0,0.0,1.0,0.0,0.0
65,ARG,1200,0.273496256430919,0.479432403369732,0.387717343918113,0.445088010380613,0.437941682164884,0.470457592651683,0.375132731269911,0.575440998944006,0.399085298513944,0.164249321664227,0.245702654359691,30965.78,2018-04-03,1.5,3.0,11.84471539956152,"44,693,790",16.3,"-4,142",1200,0.0,0.0,1.0,0.0,0.0
66,ARG,600,0.286847107581673,0.451752740675483,0.394893444582592,0.445448772020001,0.437941682164884,0.470457592651683,0.373899374443089,0.575184825325909,0.398240825451412,0.153500027209293,0.239406548527971,490723.5,2019-04-20,1.5,3.0,14.607713508475832,"45,089,449",16.5,"-4,034",600,0.0,0.0,1.0,0.0,0.0
67,ARG,1800,0.286847107581673,0.451752740675483,0.394893444582592,0.445448772020001,0.437941682164884,0.470457592651683,0.373899374443089,0.575184825325909,0.398240825451412,0.153500027209293,0.239406548527971,490723.5,2019-04-20,1.5,3.0,14.607713508475832,"45,089,449",16.5,"-4,034",1800,0.0,0.0,1.0,0.0,0.0
68,ARG,16,0.285364954259663,0.443493286939913,0.418359974270822,0.446088596213916,0.437941682164884,0.470457592651683,0.379812671405895,0.574744079116021,0.398566156442691,0.153062504100827,0.242059849827345,210946.78,2020-01-15,1.0,3.0,13.357973441823459,"45,479,650",16.6,"-3,927",16,0.0,0.0,1.0,0.0,0.0
69,ARG,60,0.285364954259663,0.443493286939913,0.418359974270822,0.446088596213916,0.437941682164884,0.470457592651683,0.379812671405895,0.574744079116021,0.398566156442691,0.153062504100827,0.242059849827345,210946.78,2020-01-15,1.0,3.0,13.357973441823459,"45,479,650",16.6,"-3,927",61,0.0,0.0,1.0,0.0,0.0
70,ARG,640,0.285364954259663,0.443493286939913,0.418359974270822,0.446088596213916,0.437941682164884,0.470457592651683,0.379812671405895,0.574744079116021,0.398566156442691,0.153062504100827,0.242059849827345,210946.78,2020-01-15,1.0,3.0,13.357973441823459,"45,479,650",16.6,"-3,927",640,0.0,0.0,1.0,0.0,0.0
71,ARG,6,0.285364954259663,0.443493286939913,0.418359974270822,0.446088596213916,0.437941682164884,0.470457592651683,0.379812671405895,0.574744079116021,0.398566156442691,0.153062504100827,0.242059849827345,210946.78,2020-01-15,1.0,3.0,13.357973441823459,"45,479,650",16.6,"-3,927",6,0.0,0.0,1.0,0.0,0.0
72,AUS,1000,0.649278298959523,0.833631862889508,0.607173954532975,0.314890057619341,0.372359470243106,0.479701869855454,0.361992443332125,0.490440760761089,0.260224275613582,0.14435036618036,0.155060469185042,183486.6,2008-11-19,1.5,1.0,12.525362027395346,"21,040,262",2.7,"315,690",635,0.0,0.0,1.0,0.0,0.0
73,AUS,1000,0.649278298959523,0.833631862889508,0.607173954532975,0.314890057619341,0.372359470243106,0.479701869855454,0.361992443332125,0.490440760761089,0.260224275613582,0.14435036618036,0.155060469185042,105549.84,2008-11-20,1.0,3.0,12.66555082607417,"21,040,262",2.7,"315,690",366,0.0,1.0,1.0,0.0,0.0
74,AUS,7500,0.641763953685722,0.831419178560657,0.592213848473072,0.31678455557154,0.372673301222707,0.479701869855454,0.36837813780319,0.487527093105351,0.255015508157529,0.148511537600063,0.155977524641598,776847.75,2009-01-03,1.0,10.0,15.865584757197968,"21,475,384",2.8,"246,900",3465,1.0,0.0,1.0,0.0,0.0
75,AUS,7500,0.641763953685722,0.831419178560657,0.592213848473072,0.31678455557154,0.372673301222707,0.479701869855454,0.36837813780319,0.487527093105351,0.255015508157529,0.148511537600063,0.155977524641598,427405.5,2009-01-26,1.0,1.0,12.965488490291639,"21,475,384",2.8,"246,900",1907,0.0,0.0,1.0,0.0,0.0
76,AUS,7500,0.641763953685722,0.831419178560657,0.592213848473072,0.31678455557154,0.372673301222707,0.479701869855454,0.36837813780319,0.487527093105351,0.255015508157529,0.148511537600063,0.155977524641598,477523.5,2009-01-22,1.0,11.0,15.474263925149977,"21,475,384",2.8,"246,900",2130,0.0,0.0,1.0,0.0,0.0
77,AUS,1000,0.668614782271846,0.827049744213597,0.590719356339378,0.314725600007905,0.371821474278075,0.479701869855454,0.364753038124158,0.486147778931058,0.254054675624056,0.148508781774912,0.155683267808059,301378.85,2010-01-01,1.5,12.0,15.506495148080289,"21,839,563",2.8,"172,050",1001,1.0,0.0,1.0,0.0,0.0
78,AUS,16000,0.668031772724741,0.833301100735095,0.606333736688896,0.314859788451826,0.371216228817416,0.479701869855454,0.36537197880479,0.486248202854486,0.252667550941899,0.146421306525082,0.156653031824353,761154.11,2012-01-22,2.0,45.0,18.04240079652719,"22,563,165",2.9,"237,450",16000,1.0,0.0,1.0,0.0,0.0
79,AUS,132,0.68205639127455,0.824364129188606,0.632543046864358,0.307981562671474,0.371866307275161,0.479701869855454,0.368048475395967,0.483910158680786,0.239764422192126,0.14641855069993,0.158538495065104,1021219.24,2013-01-22,1.5,10.0,16.544558005853904,"22,946,421",3.0,"206,190",132,1.0,0.0,0.0,0.0,0.0
80,AUS,3000,0.68205639127455,0.824364129188606,0.632543046864358,0.307981562671474,0.371866307275161,0.479701869855454,0.368048475395967,0.483910158680786,0.239764422192126,0.14641855069993,0.158538495065104,1021219.24,2013-01-22,1.5,10.0,16.544558005853904,"22,946,421",3.0,"206,190",3000,1.0,0.0,0.0,0.0,0.0
81,AUS,70,0.713441738560381,0.825969566653119,0.59759426211347,0.305726499954471,0.371799057779532,0.479701869855454,0.367449562810813,0.486651827818355,0.234071378547497,0.146413039049626,0.159317231981765,1519623.45,2015-01-05,1.5,6.0,16.43119770920531,"23,618,255",3.1,"181,030",70,0.0,0.0,1.0,0.0,0.0
82,AUS,800,0.713441738560381,0.825969566653119,0.59759426211347,0.305726499954471,0.371799057779532,0.479701869855454,0.367449562810813,0.486651827818355,0.234071378547497,0.146413039049626,0.159317231981765,122203.01,2015-02-05,1.5,4.0,13.505198426395557,"23,618,255",3.1,"181,030",173,1.0,0.0,1.0,0.0,0.0
83,AUS,800,0.713441738560381,0.825969566653119,0.59759426211347,0.305726499954471,0.371799057779532,0.479701869855454,0.367449562810813,0.486651827818355,0.234071378547497,0.146413039049626,0.159317231981765,445272.72,2015-02-22,1.5,2.0,14.105054516030792,"23,618,255",3.1,"181,030",628,1.0,0.0,0.0,0.0,0.0
84,AUS,520,0.713441738560381,0.825969566653119,0.59759426211347,0.305726499954471,0.371799057779532,0.479701869855454,0.367449562810813,0.486651827818355,0.234071378547497,0.146413039049626,0.159317231981765,175487.07,2015-04-20,2.0,8.0,14.847909366200012,"23,618,255",3.1,"181,030",520,0.0,0.0,1.0,0.0,0.0
