"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"BGD","Bangladesh",0.000143653914579989,-0.000287643256075609,0.00167859970636475,0.00351353574754865,-0.00301788022720856,-0.00965131140343239,-0.0147830707751613,-0.020525126159652,-0.026117177281754,-0.0329859392175003,-0.0121260883995093,0.0642882082820961,0.0764488032077806,0.0816718390931753,0.0826582087929382,0.109106671867635,0.111166680566857,0.110826918240513,0.110709374953028,-0.096293696649555,-0.100390548939261,-0.0848120820761815,-0.0858981366160008,-0.0836493881076958,-0.0852716736140587,-0.0808686096302163,-0.0818160798549526
"BRB","Barbados",0.090466499357913,0.0882470369926666,0.0875469753067669,0.0874520042816789,0.0885415636984858,0.0915170873159537,0.0935289068650172,0.100116272685431,0.104246016871769,0.107488665249605,0.127295108884667,0.185805852913375,0.196046951535105,0.195343970846284,0.199257003887542,0.221755698923841,0.229459388994277,0.104882516320362,0.108603029912911,0.105279268989691,0.119689157016422,0.102909049844738,0.112590756658077,0.112563423484889,0.115581865553101,0.13627157798871,0.132418430564872
"BLR","Belarus",0.0212967433253082,0.0270497870628782,0.0251032252664916,0.0295564377779924,0.0291161059155122,0.0256869730059063,0.0226340538887742,0.0183247519165362,0.0385623331235291,0.0292700693090086,0.0215336577689719,-0.0329565414992457,-0.0190623823300944,-0.00574668383310983,0.0348149666207287,0.0272999343385128,0.0321852564210944,0.0535184327489315,0.052941934178603,0.0464815303627102,0.0506694916623452,0.0691998441127875,0.0910640116248754,0.0910727065960041,0.0932540804124231,0.0670849640839779,0.0551737952263021
"BEL","Belgium",0.10413413834231,0.107281664109087,0.100428326643205,0.0886304813485473,0.0855272203117987,0.083071092550062,0.0825123531243147,0.0829758926449317,0.071878229295229,0.0671484271562064,0.0554794581759217,0.0702498122956703,0.0694324879899779,0.0737506209799923,0.081602411605096,0.0655467647694321,0.062508517931666,0.0627883822670104,0.0621605085691468,0.0678064604001677,0.0624140425407047,0.0422531705809265,0.027544812597416,0.0105426738538467,-0.00420681014577096,0.0103561496073366,-0.0134040920690194
"BLZ","Belize",0.0124643607039305,0.0207965100776738,0.0164610709568018,0.0185886581341773,0.0145599844379934,0.0100662306534225,0.00907969356881394,0.00872749740791678,0.0104265267969248,-0.000399686963803991,0.0187092439695139,-0.0394833755313183,-0.0396839273493858,-0.0405836784006331,-0.0394962043053217,-0.0403701244927026,-0.051357033686201,-0.0427225663824889,-0.0411486689261594,-0.0441413756086431,-0.0436450314967127,-0.0467467115592413,-0.0457100257982492,-0.0466099769434516,-0.04789262587017,-0.0353323565682798,-0.0443204660446075
"BEN","Benin",0.0166618087045515,0.0164103406741295,0.0135054330930018,0.0106937722619481,0.00861086517768211,0.00655747800280027,0.00212824331172701,-0.00209001264244701,-0.0031212951638685,-0.010399987835692,-0.0246144608658947,-0.0394300398673563,-0.0364857309929857,-0.0409013991793519,-0.0528292442589919,-0.069378606735731,-0.0656349196290161,-0.0684439428658034,-0.0570755943899887,-0.0557464011963022,-0.0407786090828529,-0.0351126472239951,-0.0239296142816791,-0.0142704085059319,-0.0209212472840125,-0.013926373514497,-0.0114928519288686
"BTN","Bhutan",0.0293534056029339,0.0288240935561853,0.0269816155814458,0.025205235880884,0.0217186931607722,0.0189611772758046,0.0174163427110762,0.0155615823411064,0.0390506348939735,0.0276499794829706,0.0408836015235898,0.0263705772398685,0.041798446098765,0.0500575748443914,0.0409894554635423,0.0287605443646702,0.0251741575286399,0.0260441547125453,0.0336414344789234,0.0593510296998323,0.0589585043475073,0.0844811955759945,0.0967422536792653,0.0947518699858679,0.0929679765568893,0.0971429870300229,0.0941758886873101
"BOL","Bolivia, Plurinational State of",-0.0322680145555473,-0.0326352306228743,-0.0285740750188352,-0.0272870339187553,-0.032565959182264,-0.039627369098673,-0.0386021983311849,-0.0448372291426362,-0.0469828816581083,-0.0416759810105866,-0.0727263088633412,-0.083298368893355,-0.0800352163366505,-0.0804594063752283,-0.0801312431406394,-0.0760834594348205,-0.0734584118060055,-0.0834353232806386,-0.0782519050984753,-0.0842035331472291,-0.0880675335018617,-0.0879896363828339,-0.0866194676364666,-0.0876848735794417,-0.0952585591822856,-0.086950373668606,-0.0884332688949937
"BIH","Bosnia and Herzegovina",0.00144350463525089,-0.00316574672530184,-0.0120637413818722,-0.019677214016998,-0.0190986139268157,-0.0175107023068691,-0.00944298780072483,-0.00885997409001105,-0.0101228778621048,0.0019268418705321,-0.0152921331681005,-0.0422868435353461,-0.0428301136702299,-0.0383919480566413,-0.0385119228578575,-0.0400496467874892,-0.0344441627630889,-0.029495103765684,-0.020169706606348,-0.00355322839813066,-0.0182545453802057,-0.0191066968196471,-0.0168619763719263,-0.0251323213907998,-0.0399695910991734,-0.0432874961498961,-0.0499889067902755
"BWA","Botswana",0.0100573364784238,0.00864720903145749,0.00769452051481767,0.00985126407439585,0.00779254532704982,0.00892247078098835,0.00680080551705153,0.00151623969192533,0.0166391892302598,0.00321396501611548,0.0137432099664052,-0.00535725085428923,-0.00384711047987352,-0.0020871370132251,0.00951437597016475,0.00200820843812255,-0.00353987062990158,0.00837583067688102,0.0106405208838397,0.0245836367615929,0.0247033690765256,0.0327331463807126,0.0281123330568117,0.0266738795518843,0.0283120094982494,0.0342262118074551,0.0259160495029142
